Elapsed,Time,User Path,Virtual User ID,Parent,Element,Response time,Success,Population,Zone
601288,2023-05-02T08:24:59.598-05:00,"EP_Standard_C4484572_998",1-55,"Actions","EP_Personal Info",2410,yes,"EP_1","Default zone"
601290,2023-05-02T08:24:59.600-05:00,"EP_Standard_C4484572",0-58,"Actions","EP_Address",184,yes,"EP","Default zone"
601296,2023-05-02T08:24:59.606-05:00,"EP_Standard_C4484572_998",1-35,"Actions","EP_Employment Summary",6413,yes,"EP_1","Default zone"
601313,2023-05-02T08:24:59.623-05:00,"EP_Standard_C4484572_998",1-152,"Actions","EP_Personal Info",4921,yes,"EP_1","Default zone"
601335,2023-05-02T08:24:59.645-05:00,"EP_Standard_C4484572_998",1-161,"Actions","EP_Login",28277,yes,"EP_1","Default zone"
601350,2023-05-02T08:24:59.660-05:00,"EP_Standard_C4484572_998",1-85,"Actions","EP_Login",22067,yes,"EP_1","Default zone"
601353,2023-05-02T08:24:59.663-05:00,"EP_Standard_C4484572",0-203,"Actions","START",0,yes,"EP","Default zone"
601359,2023-05-02T08:24:59.669-05:00,"EP_Standard_C4484572",0-89,"Actions","EP_Login",23823,yes,"EP","Default zone"
601359,2023-05-02T08:24:59.669-05:00,"EP_Standard_C4484572",0-144,"Actions","START",0,yes,"EP","Default zone"
601361,2023-05-02T08:24:59.671-05:00,"EP_Standard_C4484572",0-200,"Actions","START",0,yes,"EP","Default zone"
601390,2023-05-02T08:24:59.700-05:00,"EP_Standard_C4484572",0-204,"Actions","START",0,yes,"EP","Default zone"
601395,2023-05-02T08:24:59.705-05:00,"EP_Standard_C4484572",0-208,"Actions","START",0,yes,"EP","Default zone"
601399,2023-05-02T08:24:59.709-05:00,"EP_Standard_C4484572",0-205,"Actions","START",0,yes,"EP","Default zone"
601408,2023-05-02T08:24:59.718-05:00,"EP_Standard_C4484572_998",1-49,"Actions","FINISH",0,yes,"EP_1","Default zone"
601413,2023-05-02T08:24:59.723-05:00,"EP_Standard_C4484572_998",1-33,"Actions","EP_Contact Info",1186,yes,"EP_1","Default zone"
601414,2023-05-02T08:24:59.724-05:00,"EP_Standard_C4484572",0-207,"Actions","START",0,yes,"EP","Default zone"
601427,2023-05-02T08:24:59.737-05:00,"EP_Standard_C4484572",0-170,"Actions","EP_Dashboard",17429,yes,"EP","Default zone"
601433,2023-05-02T08:24:59.743-05:00,"EP_Standard_C4484572",0-201,"Actions","START",0,yes,"EP","Default zone"
601435,2023-05-02T08:24:59.745-05:00,"EP_Standard_C4484572",0-206,"Actions","START",0,yes,"EP","Default zone"
601436,2023-05-02T08:24:59.746-05:00,"EP_Standard_C4484572_998",1-193,"Actions","EP_Login",22289,yes,"EP_1","Default zone"
601441,2023-05-02T08:24:59.751-05:00,"EP_Standard_C4484572",0-191,"Actions","EP_Login",22304,yes,"EP","Default zone"
